Station Number,Station Name,Province,Status,Latitude,Longitude,Year From,Year To,Gross Drainage Area (km2),Effective Drainage Area (km2),Regulation,Data Type,Operation Schedule,Sediment,RHBN,Real-Time,Datum Name,Publishing Office,Operating Agency,Contributed
09CD001,YUKON RIVER ABOVE WHITE RIVER,YT,Active,63.0825,-139.49694,1956,2022,149000,,N,Flow and Level,Continuous,Y,N,Y,ASSUMED DATUM,VANCOUVER,,N
09DA001,HESS RIVER ABOVE EMERALD CREEK,YT,Active,63.33352,-131.4909,1976,2022,4840,,N,Flow and Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
09DB001,BEAVER RIVER BELOW MATSON CREEK,YT,Active,64.015,-134.13917,1995,2022,4770,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
09DC001,MAYO RIVER NEAR MAYO,YT,Discontinued,63.70194,-135.86194,1948,1953,2260,,R,Flow,Miscellaneous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
09DC002,STEWART RIVER AT MAYO,YT,Discontinued,63.59056,-135.89667,1949,1979,31600,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
09DC003,STEWART RIVER ABOVE FRASER FALLS,YT,Discontinued,63.48806,-135.135,1980,1998,30600,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
09DC004,WAREHAM LAKE AT HEADGATE,YT,Discontinued,63.65667,-135.91722,1979,2000,,,R,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
09DC005,MAYO LAKE NEAR THE OUTLET,YT,Active,63.77333,-135.38806,1979,2022,,,R,Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
09DC006,STEWART RIVER NEAR MAYO,YT,Active,63.59056,-135.89667,2014,2022,,,N,Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
09DD002,STEWART RIVER AT STEWART CROSSING,YT,Discontinued,63.38222,-136.68306,1962,1973,35000,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
09DD003,STEWART RIVER AT THE MOUTH,YT,Active,63.28222,-139.25444,1964,2022,51000,,N,Flow and Level,Continuous,Y,N,Y,ASSUMED DATUM,VANCOUVER,,N
09DD004,MCQUESTEN RIVER NEAR THE MOUTH,YT,Active,63.61111,-137.26944,1979,2022,4750,,N,Flow and Level,Continuous,Y,N,Y,ASSUMED DATUM,VANCOUVER,,N
09EA003,KLONDIKE RIVER ABOVE BONANZA CREEK,YT,Active,64.04278,-139.40778,1965,2022,7810,,N,Flow and Level,Continuous,Y,N,Y,ASSUMED DATUM,VANCOUVER,,N
09EA004,NORTH KLONDIKE RIVER NEAR THE MOUTH,YT,Active,64.00197,-138.59628,1974,2022,1090,,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,VANCOUVER,,N
09EA005,LITTLE SOUTH KLONDIKE RIVER BELOW ROSS CREEK,YT,Active,63.99583,-137.57222,1983,2022,860,,N,Flow and Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
09EA006,KLONDIKE RIVER AT ROCK CREEK,YT,Active,64.06208,-139.08375,2014,2022,,,N,Level,Seasonal,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
09EAQ03,KLONDIKE RIVER ABOVE BONANZA CREEK WQ,YT,Active,64.04278,-139.40778,2007,2022,7810,,,Flow and Level,Continuous,N,N,N,,VANCOUVER,,N
09EB001,YUKON RIVER AT DAWSON,YT,Active,64.07,-139.425,1945,2022,264000,,N,Flow and Level,Continuous,Y,N,Y,ASSUMED DATUM NO. 2,VANCOUVER,,N
09EB002,YUKON RIVER AT STEWART RIVER,YT,Discontinued,63.31167,-139.42861,1956,1965,251000,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
09EB003,INDIAN RIVER ABOVE THE MOUTH,YT,Active,63.77,-139.62958,1982,2022,2210,,N,Flow and Level,Continuous,Y,Y,Y,ASSUMED DATUM,VANCOUVER,,N
09FA001,WHITESTONE RIVER NEAR THE MOUTH,YT,Active,66.42722,-138.40278,1979,2022,6730,,N,Flow and Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
09FB001,PORCUPINE RIVER BELOW BELL RIVER,YT,Discontinued,67.44028,-137.78361,1978,1995,36000,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
09FB002,EAGLE RIVER AT DEMPSTER HIGHWAY BRIDGE,YT,Active,66.44347,-136.70922,1978,2022,1720,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
09FB003,SISTER CREEK AT KM 426 DEMPSTER HIGHWAY,YT,Active,66.74322,-136.35592,2016,2022,,,N,Flow and Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
09FC001,OLD CROW RIVER NEAR THE MOUTH,YT,Active,67.63444,-139.69639,1976,2022,13900,,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,VANCOUVER,,N
09FD001,PORCUPINE RIVER AT OLD CROW,YT,Discontinued,67.56389,-139.88333,1961,1995,55400,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
09FD003,PORCUPINE RIVER BELOW OLD CROW RIVER,YT,Active,67.56828,-139.83433,2006,2022,,,N,Level,Seasonal,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
10AA001,LIARD RIVER AT UPPER CROSSING,YT,Active,60.05083,-128.90694,1960,2022,32600,,N,Flow and Level,Continuous,Y,N,Y,ASSUMED DATUM,VANCOUVER,,N
10AA002,TOM CREEK AT KILOMETRE 34.9 ROBERT CAMPBELL HIGHWAY,YT,Discontinued,60.29056,-129.02056,1974,1993,435,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
10AA004,RANCHERIA RIVER NEAR THE MOUTH,YT,Active,60.20417,-129.55,1985,2022,5100,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
10AA005,BIG CREEK AT KM 1084.8 ALASKA HIGHWAY,YT,Active,60.15833,-129.70278,1989,2022,1010,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
10AA006,LIARD RIVER BELOW SCURVY CREEK,YT,Active,60.81078,-130.52103,2016,2022,,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
10AB001,FRANCES RIVER NEAR WATSON LAKE,YT,Active,60.47389,-129.11889,1964,2022,12800,,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,VANCOUVER,,N
10AB002,FRANCES LAKE AT KILOMETRE 171.4 ROBERT CAMPBELL HIGHWAY,YT,Discontinued,61.39444,-129.62778,1977,1994,,,N,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
10AB003,KING CREEK AT KILOMETRE 20.9 NAHANNI RANGE ROAD,YT,Discontinued,60.94722,-128.92778,1975,1988,13.7,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
10AC001,DEASE LAKE NEAR TELEGRAPH CREEK,BC,Discontinued,58.45972,-130.03667,1953,1995,,,N,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
10AC002,DEASE RIVER AT MCDAME,BC,Discontinued,59.18889,-129.21222,1961,1994,6940,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
10AC003,DEASE RIVER AT OUTLET OF DEASE LAKE,BC,Discontinued,58.81389,-130.08333,1961,1984,1520,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
10AC004,BLUE RIVER NEAR THE MOUTH,BC,Discontinued,59.75833,-129.12778,1965,1995,1700,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
10AC005,COTTONWOOD RIVER ABOVE BASS CREEK,BC,Active,59.1175,-129.82555,1964,2022,882,,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,VANCOUVER,,N
10AC006,DEASE RIVER NEAR THE MOUTH,BC,Discontinued,59.85833,-128.59722,1984,1995,14500,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
10AD001,HYLAND RIVER NEAR LOWER POST,BC,Discontinued,59.95083,-128.15083,1958,1993,9450,,N,Flow,Continuous,Y,N,N,ASSUMED DATUM,VANCOUVER,,N
10AD002,HYLAND RIVER AT KILOMETRE 108.5 NAHANNI RANGE ROAD,YT,Active,61.48681,-128.24214,1976,2022,2150,,N,Flow and Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
10BA001,TURNAGAIN RIVER ABOVE SANDPILE CREEK,BC,Discontinued,59.06444,-127.84472,1967,1994,6580,,N,Flow,Continuous,N,N,N,,VANCOUVER,,N
10BB001,KECHIKA RIVER AT THE MOUTH,BC,Discontinued,59.61528,-127.31028,1962,1995,22700,,N,Flow,Continuous,Y,N,N,ASSUMED DATUM,VANCOUVER,,N
10BB002,KECHIKA RIVER ABOVE BOYA CREEK,BC,Discontinued,59.09833,-127.53389,1967,1994,11200,,N,Flow,Continuous,N,N,N,,VANCOUVER,,N
10BC001,COAL RIVER AT THE MOUTH,BC,Discontinued,59.69139,-126.95056,1961,1995,9190,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
10BD001,BEAVER RIVER BELOW WHITEFISH RIVER,YT,Active,60.13075,-124.88931,1977,2022,7280,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
10BE001,LIARD RIVER AT LOWER CROSSING,BC,Active,59.4125,-126.09722,1948,2022,104000,,N,Flow and Level,Continuous,Y,Y,Y,ASSUMED DATUM,VANCOUVER,,N
10BE002,RACING RIVER NEAR FORT NELSON,BC,Discontinued,58.82389,-125.13556,1944,1947,1900,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
10BE004,TOAD RIVER ABOVE NONDA CREEK,BC,Active,58.85497,-125.38261,1961,2022,2540,,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,VANCOUVER,,N
10BE005,LIARD RIVER ABOVE BEAVER RIVER,BC,Discontinued,59.7425,-124.47639,1968,1995,119000,,N,Flow,Continuous,Y,N,N,ASSUMED DATUM,VANCOUVER,,N
10BE006,LIARD RIVER ABOVE KECHIKA RIVER,BC,Discontinued,59.70111,-127.2275,1969,1995,61600,,N,Flow,Continuous,Y,N,N,,VANCOUVER,,N
10BE007,TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY,BC,Active,59.33597,-125.94025,1970,2022,1170,,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,VANCOUVER,,N
10BE008,GEDDES CREEK AT THE MOUTH,BC,Discontinued,59.59833,-126.66667,1979,1996,77.8,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
10BE009,TEETER CREEK NEAR THE MOUTH,BC,Active,59.45417,-126.2275,1979,2022,209,,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,VANCOUVER,,N
10BE010,TOAD RIVER NEAR THE MOUTH,BC,Discontinued,59.18778,-124.70139,1983,1995,6900,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
10BE011,GRAYLING RIVER NEAR THE MOUTH,BC,Discontinued,59.37472,-125.06861,1983,1995,1780,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
10BE012,RABBIT RIVER NEAR THE MOUTH,BC,Discontinued,59.60944,-127.09611,1983,1995,3780,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
10BE013,SMITH RIVER NEAR THE MOUTH,BC,Active,59.55333,-126.48056,1983,2022,3740,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
10CA001,FONTAS RIVER NEAR THE MOUTH,BC,Active,58.27119,-121.46392,1988,2022,7400,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
10CB001,SIKANNI CHIEF RIVER NEAR FORT NELSON,BC,Active,57.23822,-122.69147,1947,2022,2180,,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,VANCOUVER,,N
10CC001,FORT NELSON RIVER AT FORT NELSON,BC,Discontinued,58.82222,-122.54167,1962,1978,43500,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
10CC002,FORT NELSON RIVER ABOVE MUSKWA RIVER,BC,Discontinued,58.67083,-122.6375,1978,2004,22600,,N,Flow,Continuous,Y,N,N,ASSUMED DATUM,VANCOUVER,,N
10CD001,MUSKWA RIVER NEAR FORT NELSON,BC,Active,58.78811,-122.66164,1944,2022,20300,,N,Flow and Level,Continuous,Y,Y,Y,ASSUMED DATUM,VANCOUVER,,N
10CD002,PARKER CREEK NEAR THE MOUTH,BC,Discontinued,58.2425,-122.80139,1981,1982,60.6,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
10CD003,RASPBERRY CREEK NEAR THE MOUTH,BC,Active,58.89239,-123.31889,1979,2022,277,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
10CD004,BOUGIE CREEK AT KILOMETRE 368 ALASKA HIGHWAY,BC,Active,58.03025,-122.72017,1981,2022,335,,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,VANCOUVER,,N
10CD005,ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY,BC,Active,58.106,-122.71558,1983,2022,109,,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,VANCOUVER,,N
10CD006,PROPHET RIVER ABOVE CHEVES CREEK,BC,Discontinued,58.48389,-122.82972,1988,1995,7320,,N,Flow,Continuous,N,N,N,,VANCOUVER,,N
10DA001,PETITOT RIVER BELOW HIGHWAY NO. 77,BC,Active,59.98889,-122.95639,1992,2022,22400,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,YELLOWKNIFE,,N
10DB001,LABICHE RIVER AT YUKON/BC BOUNDARY,YT,Active,60.00592,-124.10833,2015,2022,,,,Flow and Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
10EA001,UNNAMED CREEK NEAR WATSON LAKE,NT,Discontinued,61.95833,-128.20833,1959,1961,,,N,Flow,Miscellaneous,N,N,N,,YELLOWKNIFE,,N
10EA002,FLAT RIVER AT CANTUNG CAMP,NT,Discontinued,61.97306,-128.23444,1973,1988,155,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10EA003,FLAT RIVER NEAR THE MOUTH,NT,Active,61.52997,-125.41075,1963,2022,8560,,N,Flow and Level,Continuous,Y,N,Y,ASSUMED DATUM,YELLOWKNIFE,,N
10EA004,FLAT RIVER AT TUNGSTEN AIRSTRIP,NT,Discontinued,61.9525,-128.19778,1988,1992,171,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10EB001,SOUTH NAHANNI RIVER ABOVE VIRGINIA FALLS,NT,Active,61.63611,-125.79703,1964,2022,14500,,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,YELLOWKNIFE,,N
10EB002,MAC CREEK NEAR THE MOUTH,NT,Discontinued,62.21028,-128.76417,1978,1992,216,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10EB003,LENED CREEK ABOVE LITTLE NAHANNI RIVER,NT,Discontinued,62.36944,-128.67833,1982,1992,34.3,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10EC001,SOUTH NAHANNI RIVER ABOVE CLAUSEN CREEK,NT,Discontinued,61.26333,-124.06972,1972,1996,31100,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10EC002,PRAIRIE CREEK AT CADILLAC MINE,NT,Discontinued,61.55833,-124.8125,1974,2016,495,,N,Flow and Level,Continuous,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10EC003,PRAIRIE CREEK AT CADILLAC MINE - SITE TWO,NT,Active,61.55614,-124.81101,2013,2022,,,,Flow and Level,Continuous,N,N,Y,,YELLOWKNIFE,,N
10ED001,LIARD RIVER AT FORT LIARD,NT,Active,60.24156,-123.47542,1960,2022,222000,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,YELLOWKNIFE,,N
10ED002,LIARD RIVER NEAR THE MOUTH,NT,Active,61.74272,-121.22797,1972,2022,275000,,N,Flow and Level,Continuous,Y,Y,Y,ASSUMED DATUM,YELLOWKNIFE,,N
10ED003,BIRCH RIVER AT HIGHWAY NO. 7,NT,Active,61.33358,-122.09425,1974,2022,542,,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,YELLOWKNIFE,,N
10ED004,RABBIT CREEK BELOW HIGHWAY NO. 7,NT,Discontinued,60.46139,-123.41278,1978,1984,105,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10ED005,MILE 14 CREEK AT HIGHWAY NO. 7,NT,Discontinued,61.425,-121.625,1979,1981,,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10ED006,RABBIT CREEK AT HIGHWAY NO. 7,NT,Discontinued,60.46389,-123.365,1985,1990,92.7,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10ED007,BLACKSTONE RIVER AT HIGHWAY NO. 7,NT,Active,61.06031,-122.89544,1991,2022,,,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,YELLOWKNIFE,,N
10ED008,LIARD RIVER AT LINDBERG LANDING,NT,Discontinued,61.11806,-122.85972,1991,1996,,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10ED009,SCOTTY CREEK AT HIGHWAY NO. 7,NT,Active,61.41631,-121.45628,1994,2022,202,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,YELLOWKNIFE,,N
10ED010,GRAINGER R AT CANADIAN ZINC ROAD,NT,Active,61.32458,-123.406,2018,2022,,,,Flow and Level,Continuous,N,N,Y,,YELLOWKNIFE,,N
10FA001,TROUT RIVER NEAR OUTLET OF TROUT LAKE,NT,Discontinued,60.76667,-121.10833,1967,1968,,,N,Flow,Seasonal,N,N,N,,YELLOWKNIFE,,N
10FA002,TROUT RIVER AT HIGHWAY NO. 1,NT,Active,61.13981,-119.84306,1969,2022,9270,,N,Flow and Level,Continuous,Y,Y,Y,ASSUMED DATUM,YELLOWKNIFE,,N
10FB001,MACKENZIE RIVER NEAR FORT PROVIDENCE,NT,Active,61.26083,-117.54472,1961,2022,980000,,R,Flow and Level,Seasonal,N,N,Y,GEODETIC SURVEY OF CANADA DATUM,YELLOWKNIFE,,N
10FB002,MACKENZIE RIVER AT RABBITSKIN RIVER,NT,Discontinued,61.77778,-120.69306,1971,1971,,,R,Level,Seasonal,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10FB003,MACKENZIE RIVER AT HEAD-OF-THE-LINE,NT,Discontinued,61.35056,-120.01667,1971,1971,,,R,Level,Seasonal,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10FB004,MACKENZIE RIVER AT MILLS LAKE,NT,Discontinued,61.4725,-118.05,1971,1971,,,R,Level,Seasonal,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10FB005,JEAN-MARIE RIVER AT HIGHWAY NO. 1,NT,Active,61.44553,-121.23819,1972,2022,1310,,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,YELLOWKNIFE,,N
10FB006,MACKENZIE RIVER AT STRONG POINT,NT,Active,61.8165,-120.79192,1991,2022,,,R,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,YELLOWKNIFE,,N
10FC001,PLATEAU CREEK NEAR WILLOW LAKE,NT,Discontinued,62.30417,-118.23306,1976,1985,69.9,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10GA001,ROOT RIVER NEAR THE MOUTH,NT,Active,62.47972,-123.43306,1974,2022,9820,,N,Flow and Level,Continuous,Y,Y,Y,ASSUMED DATUM,YELLOWKNIFE,,N
10GB001,WILLOWLAKE RIVER BELOW METAHDALI CREEK,NT,Discontinued,62.65278,-122.90583,1964,1974,20500,,N,Flow,Continuous,Y,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10GB002,MACKENZIE RIVER AT CAMSELL BEND,NT,Discontinued,62.26722,-123.35222,1971,1972,,,R,Level,Seasonal,N,N,N,GEODETIC SURVEY OF CANADA DATUM,YELLOWKNIFE,,N
10GB003,MACKENZIE RIVER AT MCGERN ISLAND,NT,Discontinued,62.65694,-123.225,1972,1972,,,R,Level,Seasonal,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10GB004,MACKENZIE RIVER AT KILOMETRE 518,NT,Discontinued,62.77917,-123.20833,1973,1973,,,R,Level,Seasonal,N,N,N,GEODETIC SURVEY OF CANADA DATUM,YELLOWKNIFE,,N
10GB005,METAHDALI CREEK ABOVE WILLOWLAKE RIVER,NT,Discontinued,62.64972,-122.90639,1976,1987,344,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10GB006,WILLOWLAKE RIVER ABOVE METAHDALI CREEK,NT,Active,62.65006,-122.89925,1975,2022,20200,,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,YELLOWKNIFE,,N
10GC001,MACKENZIE RIVER AT FORT SIMPSON,NT,Active,61.86844,-121.35889,1960,2022,1300000,,R,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,YELLOWKNIFE,,N
10GC002,HARRIS RIVER NEAR THE MOUTH,NT,Discontinued,61.87667,-121.29583,1972,1995,701,,N,Flow,Continuous,Y,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10GC003,MARTIN RIVER AT HIGHWAY NO. 1,NT,Active,61.89394,-121.61183,1972,2022,2050,,N,Flow and Level,Continuous,Y,N,Y,ASSUMED DATUM,YELLOWKNIFE,,N
10GC005,SAHNDAA CREEK AT HIGHWAY NO. 1,NT,Discontinued,62.06194,-122.21,1988,1990,251,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10GC006,MACKENZIE RIVER AT NDULEE CROSSING,NT,Discontinued,62.13778,-122.53667,1993,1999,,,R,Level,Seasonal,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10GD001,SUNDOG CR NR KM 30 CANADIAN ZINC ROAD,NT,Active,61.56077,-124.47776,2018,2022,,,,Flow and Level,Continuous,N,N,Y,,YELLOWKNIFE,,N
10GD002,TETCELA R AT CANADIAN ZINC ROAD,NT,Active,61.47253,-123.72428,2018,2022,,,,Flow and Level,Continuous,N,N,Y,,YELLOWKNIFE,,N
10HA001,MACKENZIE RIVER AT OLD FORT POINT,NT,Discontinued,64.68556,-125.00139,1972,1972,,,R,Level,Seasonal,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10HA002,TSICHU RIVER AT CANOL ROAD,NT,Discontinued,63.30389,-129.79,1975,1992,219,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10HA003,TWITYA RIVER NEAR THE MOUTH,NT,Discontinued,64.16056,-128.29917,1980,1990,5590,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10HA004,KEELE RIVER ABOVE TWITYA RIVER,NT,Active,64.13667,-128.21389,1993,2022,11200,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,YELLOWKNIFE,,N
10HB001,REDSTONE RIVER NEAR THE MOUTH,NT,Discontinued,64.18333,-124.66667,1963,1974,16400,,N,Flow,Continuous,Y,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10HB002,MACKENZIE RIVER AT KILOMETRE 681,NT,Discontinued,64.01806,-124.42361,1973,1976,,,R,Level,Seasonal,N,N,N,GEODETIC SURVEY OF CANADA DATUM,YELLOWKNIFE,,N
10HB003,WRIGLEY RIVER NEAR THE MOUTH,NT,Discontinued,63.17611,-123.69028,1977,1988,1230,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10HB004,SILVERBERRY RIVER NEAR LITTLE DAL LAKE,NT,Discontinued,62.76556,-126.69222,1980,1990,1420,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10HB005,REDSTONE RIVER 63 KM ABOVE THE MOUTH,NT,Active,63.9235,-125.29656,1975,2022,15400,,N,Flow and Level,Continuous,Y,N,Y,ASSUMED DATUM,YELLOWKNIFE,,N
10HC001,MACKENZIE RIVER NEAR WRIGLEY,NT,Discontinued,63.26611,-123.59722,1963,1993,,,R,Level,Seasonal,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10HC002,MACKENZIE RIVER NEAR BLACKWATER RIVER,NT,Discontinued,63.97361,-124.26667,1972,1976,,,R,Level,Seasonal,N,N,N,GEODETIC SURVEY OF CANADA DATUM,YELLOWKNIFE,,N
10HC003,BIG SMITH CREEK NEAR HIGHWAY NO. 1,NT,Discontinued,64.5925,-124.81278,1973,1994,980,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10HC004,MACKENZIE RIVER AT KILOMETRE 710,NT,Discontinued,64.26528,-124.475,1973,1973,,,R,Level,Seasonal,N,N,N,GEODETIC SURVEY OF CANADA DATUM,YELLOWKNIFE,,N
10HC005,BLACKWATER RIVER NEAR THE MOUTH,NT,Discontinued,63.92806,-124.06556,1983,1985,10400,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10HC006,BLACKWATER RIVER AT OUTLET OF BLACKWATER LAKE,NT,Discontinued,63.90028,-123.32278,1986,1994,7850,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10HC007,HODGSON CREEK NEAR THE MOUTH,NT,Discontinued,63.24419,-123.48114,2005,2015,,,,Flow and Level,Continuous,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10HC008,OCHRE RIVER NEAR THE MOUTH,NT,Active,63.48967,-123.61267,2005,2022,,,,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,YELLOWKNIFE,,N
10JA001,GREAT BEAR LAKE AT PORT RADIUM,NT,Discontinued,66.08333,-118.03333,1960,1984,,,N,Level,Continuous,N,N,N,APPROXIMATE GEODETIC SURVEY OF CANADA DATUM,YELLOWKNIFE,,N
10JA002,CAMSELL RIVER AT OUTLET OF CLUT LAKE,NT,Active,65.59833,-117.75806,1963,2022,32100,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,YELLOWKNIFE,,N
10JA003,CAMSELL RIVER ABOVE LAC STE. CROIX,NT,Active,64.27333,-117.25231,2018,2022,,,,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,YELLOWKNIFE,,N
10JA004,ACASTA RIVER ABOVE LITTLE CRAPEAU LAKE,NT,Discontinued,64.87556,-116.14167,1980,1997,2280,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10JB001,JOHNNY HOE RIVER ABOVE LAC STE. THERESE,NT,Active,64.56194,-121.74333,1969,2022,17300,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,YELLOWKNIFE,,N
10JC001,MACKENZIE RIVER AT NORMAN,NT,Discontinued,64.90833,-125.59167,1938,1945,,,,Level,Seasonal,N,N,N,ASSUMED DATUM,YELLOWKNIFE,,N
10JC002,GREAT BEAR LAKE AT FORT FRANKLIN,NT,Discontinued,65.19167,-123.41667,1961,1983,,,N,Level,Seasonal,N,N,N,APPROXIMATE GEODETIC SURVEY OF CANADA DATUM,YELLOWKNIFE,,N
